rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
460.5,1741,1842,-32.48745346069336,0.7563194036483765,0.9189060926437378,-0.5570947527885437,79,4,-103.21334725,23,4.8714806603363604e-05,,
264.75,2017,2118,-36.69831848144531,1.4710265398025513,0.9066862463951111,-0.6474459767341614,79,8,-107.769917875,26,4.8714806603363604e-05,,
208.66666666666666,2403,2504,-41.2690315246582,1.7060946226119995,0.8900524377822876,-0.7553964853286743,79,12,-107.89439216666666,31,4.8714806603363604e-05,,
270.1875,4222,4323,-63.29154968261719,6.099113941192627,0.816499650478363,-1.2573559284210205,79,16,-106.3517758125,54,4.8714806603363604e-05,,
,9899,10000,-118.34873962402344,3.3267135620117188,0.619117796421051,-3.027628183364868,,,,,4.8714806603363604e-05,-30.304055575560778,1600.0
536.15,10622,10723,-122.92771911621094,2.4522056579589844,0.5976648926734924,-3.267465114593506,74,20,-101.5962004,144,4.8714806603363604e-05,,
713.4583333333334,17022,17123,-145.96607971191406,3.866090774536133,0.4382964074611664,-4.944329738616943,75,24,-95.95469787500001,226,4.8714806603363604e-05,,
,19899,20000,-148.36209106445312,3.3432202339172363,0.3814312815666199,-5.742875099182129,,,,,4.8714806603363604e-05,-53.60434797583148,1600.0
840.1071428571429,23422,23523,-146.89950561523438,2.391803741455078,0.32128584384918213,-6.79127311706543,74,28,-95.65585003571428,316,4.8714806603363604e-05,,
935.09375,29822,29923,-134.68777465820312,1.9352309703826904,0.23523858189582825,-8.5941162109375,75,32,-96.0593939375,398,4.8714806603363604e-05,,
,29899,30000,-136.14642333984375,1.3334696292877197,0.23436041176319122,-8.618401527404785,,,,,4.8714806603363604e-05,-120.2213243983686,96.8
1008.9722222222222,36222,36323,-119.95405578613281,0.9156298041343689,0.17230994999408722,-10.482061386108398,75,36,-95.7441638611111,481,4.8714806603363604e-05,,
954.6,38083,38184,-116.03002166748047,1.587432622909546,0.15750373899936676,-10.462541580200195,75,40,-97.95187354999999,504,4.8714806603363604e-05,,
880.2272727272727,38629,38730,-115.08983612060547,1.3031584024429321,0.15346193313598633,-10.525157928466797,75,44,-99.00024270454546,511,4.8714806603363604e-05,,
,39899,40000,-109.82940673828125,1.7073235511779785,0.1445896476507187,-10.575599670410156,,,,,4.8714806603363604e-05,-86.65714647555724,1600.0
879.5,42115,42216,-103.89805603027344,1.2224652767181396,0.13003602623939514,-11.159541130065918,74,48,-99.54258583333335,564,4.8714806603363604e-05,,
905.7692307692307,46999,47100,-92.18472290039062,1.2182893753051758,0.10258665680885315,-11.711514472961426,75,52,-99.26534894230768,627,4.8714806603363604e-05,,
852.7678571428571,47654,47755,-89.81245422363281,0.8613040447235107,0.09939548373222351,-11.43923282623291,75,56,-100.39670701785715,635,4.8714806603363604e-05,,
,49899,50000,-85.51255798339844,1.53523850440979,0.08925585448741913,-11.4694185256958,,,,,4.8714806603363604e-05,-36.73623473620974,1600.0
