rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
478.25,1812,1913,-8.897771835327148,0.28881627321243286,0.8783137798309326,-0.8680343627929688,82,4,-107.07345875000001,23,7.173613551120655e-05,,
1039.125,8212,8313,-22.722740173339844,4.919844627380371,0.5550842881202698,-3.9537482261657715,79,8,-101.82948325000001,105,7.173613551120655e-05,,
,9899,10000,-25.517257690429688,0.20492950081825256,0.4918298125267029,-4.736717224121094,,,,,7.173613551120655e-05,-13.513774160016329,1600.0
1103.75,13144,13245,-29.592676162719727,0.26959657669067383,0.38977378606796265,-6.229287624359131,75,12,-98.87269475,176,7.173613551120655e-05,,
1035.9375,16474,16575,-32.586692810058594,23.03988265991211,0.30705711245536804,-7.824042320251465,75,16,-97.084884,219,7.173613551120655e-05,,
,19899,20000,-34.174598693847656,0.1907244175672531,0.24035462737083435,-9.319811820983887,,,,,7.173613551120655e-05,-111.6337332158815,98.4
1071.5,21329,21430,-34.36793518066406,0.3040509819984436,0.21696020662784576,-9.985160827636719,76,20,-95.34120275000001,281,7.173613551120655e-05,,
1032.3333333333333,24675,24776,-34.815608978271484,0.2865777611732483,0.17083485424518585,-11.340871810913086,76,24,-94.55324620833335,324,7.173613551120655e-05,,
949.1785714285714,26476,26577,-35.06699752807617,0.25093430280685425,0.1502981036901474,-11.999731063842773,76,28,-95.4261732857143,347,7.173613551120655e-05,,
890.4375,28393,28494,-35.11896514892578,0.4252399802207947,0.13119779527187347,-12.21729850769043,76,32,-96.8976631875,372,7.173613551120655e-05,,
,29899,30000,-35.410335540771484,0.3402233123779297,0.11803650110960007,-12.62905216217041,,,,,7.173613551120655e-05,-63.521208415657746,1293.0
969.2777777777778,34793,34894,-35.6536865234375,0.5095263123512268,0.08400194346904755,-12.525100708007812,75,36,-94.94347041666667,461,7.173613551120655e-05,,
957.95,38217,38318,-36.269676208496094,0.4464985728263855,0.06622850149869919,-12.02083683013916,75,40,-95.61330445000002,505,7.173613551120655e-05,,
,39899,40000,-36.17414855957031,0.47180432081222534,0.05899655818939209,-11.775524139404297,,,,,7.173613551120655e-05,-117.54607470445335,62.0
1004.0909090909091,44079,44180,-35.74229431152344,2.100407123565674,0.044085461646318436,-11.87374496459961,76,44,-97.53304897727274,580,7.173613551120655e-05,,
,49899,50000,-35.010623931884766,0.3388281464576721,0.02938832715153694,-11.226829528808594,,,,,7.173613551120655e-05,-113.62708241678774,1600.0
