rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
79.0,215,316,-3.3313558101654053,103.26182556152344,0.9962143301963806,-0.025588825345039368,109,4,-102.52471074999998,2,1.7645822812043212e-05,,
72.75,481,582,-4.3496856689453125,202.02670288085938,0.9915348887443542,-0.05707769840955734,92,8,-102.5293165,6,1.7645822812043212e-05,,
328.25,3838,3939,-33.29595947265625,1.0527293682098389,0.9346598386764526,-0.44860488176345825,78,12,-99.59181183333334,50,1.7645822812043212e-05,,
302.375,4737,4838,-39.463348388671875,1.4780914783477783,0.9200142621994019,-0.5446932315826416,77,16,-103.75443175,62,1.7645822812043212e-05,,
261.0,5119,5220,-42.07338333129883,1.742807149887085,0.9138919115066528,-0.5863023996353149,77,20,-104.46120534999997,67,1.7645822812043212e-05,,
296.5,7015,7116,-53.49896240234375,9.924335479736328,0.8839640021324158,-0.8054730892181396,77,24,-103.19626095833333,91,1.7645822812043212e-05,,
284.5357142857143,7866,7967,-57.7298583984375,3.1414456367492676,0.8707950115203857,-0.9067990779876709,77,28,-104.10064375,102,1.7645822812043212e-05,,
255.6875,8081,8182,-57.12639617919922,142.4754638671875,0.8675030469894409,-0.9231395125389099,77,32,-104.549346375,105,1.7645822812043212e-05,,
276.8888888888889,9867,9968,-67.34955596923828,118.67378234863281,0.840688943862915,-1.1161147356033325,76,36,-105.46730883333333,129,1.7645822812043212e-05,,
,9899,10000,-67.84989166259766,54.538307189941406,0.8402173519134521,-1.1115928888320923,,,,,1.7645822812043212e-05,-113.06378314932809,75.6
