rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
224.75,798,899,-10.288681030273438,42.61486053466797,0.9751232266426086,-0.16853928565979004,87,4,-120.96150499999999,10,3.1605503224223894e-05,,
537.0,4195,4296,-51.2758674621582,1.2759191989898682,0.8762103915214539,-0.8642041087150574,79,8,-110.85569475,54,3.1605503224223894e-05,,
,9899,10000,-94.43303680419922,2.854546070098877,0.7321161031723022,-2.0278165340423584,,,,,3.1605503224223894e-05,-25.933654827461577,1600.0
875.6666666666666,10407,10508,-96.93258666992188,1.6188373565673828,0.7204453945159912,-2.125948429107666,73,12,-116.23776983333333,142,3.1605503224223894e-05,,
938.0,14907,15008,-110.04104614257812,2.1438114643096924,0.6250205636024475,-3.034292697906494,74,16,-119.7818171875,200,3.1605503224223894e-05,,
989.55,19690,19791,-114.53531646728516,1.9775222539901733,0.5374037027359009,-4.003932952880859,75,20,-122.64604745000001,263,3.1605503224223894e-05,,
,19899,20000,-114.53597259521484,3.7794289588928223,0.533864438533783,-3.995396375656128,,,,,3.1605503224223894e-05,-40.53932393778814,1600.0
965.9166666666666,23081,23182,-112.02491760253906,17.92094612121582,0.4828917384147644,-4.6225056648254395,73,24,-119.230301625,316,3.1605503224223894e-05,,
1030.75,28760,28861,-106.22371673583984,2.269958972930908,0.40378332138061523,-5.653216361999512,74,28,-128.04492525,389,3.1605503224223894e-05,,
,29899,30000,-103.63835144042969,1.8405563831329346,0.38955846428871155,-5.829251289367676,,,,,3.1605503224223894e-05,-112.40264425426722,43.0
1075.65625,34320,34421,-94.6286849975586,1.9466005563735962,0.33879050612449646,-6.678828239440918,74,32,-134.483127625,462,3.1605503224223894e-05,,
1051.3055555555557,37746,37847,-86.43465423583984,2.4969701766967773,0.304059237241745,-7.449989318847656,74,36,-135.56649938888893,506,3.1605503224223894e-05,,
,39899,40000,-82.2021713256836,2.223031520843506,0.28406405448913574,-7.7938337326049805,,,,,3.1605503224223894e-05,-81.28936702888458,1600.0
1106.175,44146,44247,-73.09454345703125,1.8624281883239746,0.24844767153263092,-8.72511100769043,73,40,-131.57930357499998,598,3.1605503224223894e-05,,
,49899,50000,-61.17564010620117,1.4539012908935547,0.20721088349819183,-9.658025741577148,,,,,3.1605503224223894e-05,-33.91745988917537,1600.0
