rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
75.5,201,302,-2.964909553527832,162.83172607421875,0.9961300492286682,-0.025864822790026665,116,4,-105.41550575,2,1.9308400411627116e-05,,
454.5,3535,3636,-11.974181175231934,0.4309185743331909,0.933989405632019,-0.4602467119693756,80,8,-103.32670712500001,45,1.9308400411627116e-05,,
708.75,8404,8505,-24.48912239074707,0.41236627101898193,0.8502138257026672,-1.090646743774414,79,12,-102.55443575,107,1.9308400411627116e-05,,
,9899,10000,-28.27091407775879,95.65321350097656,0.8260239958763123,-1.2718799114227295,,,,,1.9308400411627116e-05,-36.499600750394166,1600.0
727.1875,11534,11635,-32.70395278930664,0.40657252073287964,0.800370454788208,-1.486013412475586,74,16,-109.9714175625,155,1.9308400411627116e-05,,
597.75,11854,11955,-32.36860656738281,0.698380708694458,0.7954443097114563,-1.5274481773376465,74,20,-108.71699939999999,159,1.9308400411627116e-05,,
571.9583333333334,13626,13727,-37.01556396484375,0.6025545597076416,0.7686871290206909,-1.745313048362732,75,24,-108.18469220833333,182,1.9308400411627116e-05,,
610.5714285714286,16995,17096,-43.27101135253906,0.9497835040092468,0.7203359603881836,-2.178860664367676,75,28,-107.04708628571427,225,1.9308400411627116e-05,,
,19899,20000,-50.7220344543457,0.8237113952636719,0.6811113357543945,-2.5147666931152344,,,,,1.9308400411627116e-05,-100.12372099100612,107.4
638.40625,20328,20429,-52.23626708984375,0.9265912175178528,0.6755020618438721,-2.6177632808685303,75,32,-106.2587609375,269,1.9308400411627116e-05,,
660.3055555555555,23670,23771,-58.06203842163086,0.8195805549621582,0.6333591341972351,-3.0328001976013184,76,36,-106.25032777777777,312,1.9308400411627116e-05,,
676.75,26969,27070,-65.65069580078125,0.6731836795806885,0.5943277478218079,-3.4004173278808594,76,40,-106.21733562499999,354,1.9308400411627116e-05,,
,29899,30000,-71.47909545898438,0.8409832715988159,0.5616728067398071,-3.811464309692383,,,,,1.9308400411627116e-05,-121.04579830802977,124.0
725.5454545454545,31823,31924,-74.37916564941406,1.4755679368972778,0.5412084460258484,-4.081842422485352,76,44,-105.83634395454543,417,1.9308400411627116e-05,,
766.75,36703,36804,-81.79881286621094,1.2161529064178467,0.4925949275493622,-4.560860633850098,76,48,-105.70189827083334,480,1.9308400411627116e-05,,
,39899,40000,-87.5855484008789,1.2614617347717285,0.46315616369247437,-4.9708099365234375,,,,,1.9308400411627116e-05,-113.9872670589015,152.0
801.0961538461538,41556,41657,-89.26303100585938,1.7994904518127441,0.4485939145088196,-5.221763610839844,76,52,-105.26973936538462,543,1.9308400411627116e-05,,
776.4464285714286,43380,43481,-92.54991149902344,1.0730195045471191,0.4330720007419586,-5.417675971984863,76,56,-105.71749466071428,567,1.9308400411627116e-05,,
804.6833333333333,48180,48281,-96.99866485595703,1.939924955368042,0.39476943016052246,-5.951817989349365,76,60,-107.3132517666667,628,1.9308400411627116e-05,,
,49899,50000,-99.55560302734375,1.3417973518371582,0.3819006383419037,-6.1392669677734375,,,,,1.9308400411627116e-05,-97.55489257560112,110.2
