rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
226.0,803,904,-10.110540390014648,0.536960244178772,0.7752058506011963,-1.6703985929489136,86,4,-125.46099799999999,10,0.00031756546951902014,,
196.875,1474,1575,-14.197234153747559,3.0080506801605225,0.6310174465179443,-2.8146772384643555,82,8,-125.07046625000001,19,0.00031756546951902014,,
161.83333333333334,1841,1942,-15.04491138458252,18.432697296142578,0.5657536387443542,-3.302541971206665,81,12,-121.1785325,23,0.00031756546951902014,,
283.6875,4438,4539,-20.04799461364746,3.0385262966156006,0.25901278853416443,-6.8199052810668945,79,16,-121.131816375,57,0.00031756546951902014,,
249.65,4892,4993,-20.274375915527344,3.1409811973571777,0.2262304723262787,-7.124988555908203,79,20,-119.00465134999999,63,0.00031756546951902014,,
280.9583333333333,6642,6743,-18.130292892456055,2.6455929279327393,0.13636940717697144,-7.962141990661621,78,24,-122.09359458333334,85,0.00031756546951902014,,
257.0357142857143,7096,7197,-16.74964141845703,7.575445652008057,0.12022041529417038,-8.402322769165039,78,28,-120.9179177857143,91,0.00031756546951902014,,
264.25,8355,8456,-15.837029457092285,5.287878036499023,0.08850246667861938,-5.177725791931152,78,32,-122.1260151875,107,0.00031756546951902014,,
247.61111111111111,8813,8914,-15.00214672088623,7.056535243988037,0.08054812997579575,-4.418067932128906,78,36,-120.9241166111111,113,0.00031756546951902014,,
241.5,9559,9660,-12.572084426879883,3.2712535858154297,0.06924714893102646,-3.4841508865356445,78,40,-120.1340287,123,0.00031756546951902014,,
,9899,10000,-14.048158645629883,3.615609645843506,0.06464377045631409,-3.1208114624023438,,,,,0.00031756546951902014,-110.15218109381385,106.0
