rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
462.0,1747,1848,-12.538742065429688,22.79584503173828,0.9616147875785828,-0.26259052753448486,82,4,-101.65934475,22,2.2421112553338497e-05,,
454.0,3531,3632,-22.208721160888672,0.6089325547218323,0.9239618182182312,-0.5295570492744446,80,8,-99.96037625,45,2.2421112553338497e-05,,
329.75,3856,3957,-23.345102310180664,74.09212493896484,0.9172580242156982,-0.5788626670837402,80,12,-103.01229991666666,49,2.2421112553338497e-05,,
267.125,4173,4274,-24.843717575073242,67.89290618896484,0.9107767939567566,-0.6223164200782776,80,16,-104.918716875,53,2.2421112553338497e-05,,
302.9,5957,6058,-33.36712646484375,1.5437625646591187,0.8752824068069458,-0.8747872114181519,79,20,-104.29311494999999,76,2.2421112553338497e-05,,
266.6666666666667,6299,6400,-33.823341369628906,68.59346771240234,0.8686458468437195,-0.9221817255020142,79,24,-103.79701583333333,80,2.2421112553338497e-05,,
296.7857142857143,8209,8310,-42.875648498535156,2.5141258239746094,0.8324729204177856,-1.1895172595977783,79,28,-103.64102657142858,104,2.2421112553338497e-05,,
,9899,10000,-49.55485534667969,3.1561598777770996,0.8016721606254578,-1.416393518447876,,,,,2.2421112553338497e-05,-37.517979854554866,1600.0
411.34375,13062,13163,-60.25531768798828,4.520244121551514,0.7469863295555115,-1.8581674098968506,75,32,-103.27198590625,175,2.2421112553338497e-05,,
543.4166666666666,19462,19563,-75.99171447753906,6.544492721557617,0.6471009254455566,-2.8049771785736084,76,36,-102.76208011111112,257,2.2421112553338497e-05,,
,19899,20000,-78.09275817871094,3.18902587890625,0.6407740116119385,-2.8575243949890137,,,,,2.2421112553338497e-05,-31.13306451588869,1600.0
649.075,25862,25963,-88.55901336669922,2.782118797302246,0.5604483485221863,-3.783156633377075,74,40,-101.52753299999999,347,2.2421112553338497e-05,,
,29899,30000,-90.98465728759766,2.390929937362671,0.5119317173957825,-4.367926597595215,,,,,2.2421112553338497e-05,-31.71717343290802,1600.0
735.5227272727273,32262,32363,-92.36039733886719,3.0289883613586426,0.48552364110946655,-4.705920219421387,73,44,-100.54063395454544,438,2.2421112553338497e-05,,
807.5625,38662,38763,-94.82327270507812,2.1827547550201416,0.4206942319869995,-5.561320781707764,74,48,-99.41384460416668,520,2.2421112553338497e-05,,
,39899,40000,-93.95651245117188,2.113009452819824,0.4092084467411041,-5.69679069519043,,,,,2.2421112553338497e-05,-26.414502369239926,1600.0
809.6346153846154,42000,42101,-93.52174377441406,2.247664451599121,0.39041459560394287,-5.964681625366211,73,52,-99.8559621346154,571,2.2421112553338497e-05,,
812.4464285714286,45396,45497,-92.02931213378906,2.6562204360961914,0.3618397116661072,-6.517906188964844,73,56,-100.14566167857141,615,2.2421112553338497e-05,,
790.0,47299,47400,-91.27244567871094,4.5594987869262695,0.3467663824558258,-6.595872402191162,74,60,-100.40105133333333,639,2.2421112553338497e-05,,
,49899,50000,-89.77561950683594,4.111248016357422,0.32721570134162903,-6.955703258514404,,,,,2.2421112553338497e-05,-40.802101659635085,1600.0
