rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
837.25,3248,3349,-18.38404083251953,0.2983589470386505,0.9633229970932007,-0.2512681484222412,80,4,-101.69032750000001,41,1.1509610449471132e-05,,
997.75,7881,7982,-40.28923797607422,0.4266611933708191,0.9133601188659668,-0.6053895950317383,79,8,-116.5386735,101,1.1509610449471132e-05,,
819.4166666666666,9732,9833,-48.541893005371094,0.5607950091362,0.8941153287887573,-0.7474558353424072,78,12,-111.88873483333333,124,1.1509610449471132e-05,,
,9899,10000,-49.69270706176758,0.5140514969825745,0.8923993706703186,-0.7630608081817627,,,,,1.1509610449471132e-05,-7.164428778667935,1600.0
638.0625,10108,10209,-50.093101501464844,36.285743713378906,0.8902571201324463,-0.7762972712516785,73,16,-112.3092770625,138,1.1509610449471132e-05,,
676.9,13437,13538,-63.068023681640625,64.94416809082031,0.8568096160888672,-1.0331637859344482,74,20,-110.0990113,180,1.1509610449471132e-05,,
766.5416666666666,18296,18397,-80.20118713378906,46.20928955078125,0.8102430105209351,-1.3919934034347534,75,24,-107.69244416666668,242,1.1509610449471132e-05,,
,19899,20000,-85.0810317993164,30.794240951538086,0.7954466938972473,-1.5211303234100342,,,,,1.1509610449471132e-05,-94.87541912789456,101.8
723.1785714285714,20148,20249,-85.46854400634766,1.2002804279327393,0.7931711673736572,-1.5362474918365479,75,28,-106.621019,267,1.1509610449471132e-05,,
644.46875,20522,20623,-86.31444549560547,1.1479732990264893,0.7897706627845764,-1.5462143421173096,75,32,-107.1540531875,271,1.1509610449471132e-05,,
581.2777777777778,20825,20926,-86.66072082519531,32.51893997192383,0.7870262265205383,-1.5788135528564453,75,36,-106.89299361111111,275,1.1509610449471132e-05,,
530.575,21122,21223,-86.96556091308594,71.0015869140625,0.784348726272583,-1.599635124206543,75,40,-107.57883935,279,1.1509610449471132e-05,,
488.8863636363636,21410,21511,-88.36444091796875,93.90818786621094,0.7817636132240295,-1.6245064735412598,75,44,-107.40494181818181,283,1.1509610449471132e-05,,
454.9375,21736,21837,-88.50881958007812,2.1295394897460938,0.7788435816764832,-1.6445386409759521,75,48,-107.97297622916666,287,1.1509610449471132e-05,,
424.7307692307692,21985,22086,-88.92079162597656,46.39276885986328,0.7766233682632446,-1.6570799350738525,75,52,-107.67365274999999,290,1.1509610449471132e-05,,
400.75,22341,22442,-89.27365112304688,31.277833938598633,0.7734614610671997,-1.6830027103424072,76,56,-107.87990205357143,295,1.1509610449471132e-05,,
379.1166666666667,22646,22747,-89.41985321044922,79.30836486816406,0.7707624435424805,-1.7112089395523071,76,60,-107.58275651666666,299,1.1509610449471132e-05,,
360.703125,22984,23085,-89.60093688964844,70.10037994384766,0.7677804231643677,-1.7218496799468994,76,64,-107.98791692187501,303,1.1509610449471132e-05,,
344.72058823529414,23340,23441,-89.85617065429688,38.173851013183594,0.764646589756012,-1.7509719133377075,76,68,-108.02865005882353,308,1.1509610449471132e-05,,
329.68055555555554,23636,23737,-91.35503387451172,67.39996337890625,0.7620508670806885,-1.7834019660949707,76,72,-107.88866005555556,311,1.1509610449471132e-05,,
316.6842105263158,23967,24068,-91.27812957763672,33.01921463012695,0.7591618895530701,-1.7945178747177124,76,76,-107.73801390789475,316,1.1509610449471132e-05,,
304.9375,24294,24395,-91.45023345947266,2.7972967624664307,0.7563167810440063,-1.8164753913879395,76,80,-107.63360206249999,320,1.1509610449471132e-05,,
293.23809523809524,24531,24632,-92.67796325683594,2.2835512161254883,0.7542596459388733,-1.8367384672164917,76,84,-107.53946073809523,323,1.1509610449471132e-05,,
283.59090909090907,24855,24956,-91.35518646240234,178.48837280273438,0.7514566779136658,-1.861069917678833,76,88,-107.32126823863636,327,1.1509610449471132e-05,,
274.1847826086956,25124,25225,-91.5046615600586,2.8543882369995117,0.7491365075111389,-1.8764173984527588,76,92,-107.04574877173911,330,1.1509610449471132e-05,,
266.1354166666667,25448,25549,-90.942626953125,88.25604248046875,0.7463555932044983,-1.9096484184265137,76,96,-106.79530942708334,335,1.1509610449471132e-05,,
,29899,30000,-96.99701690673828,3.1432228088378906,0.7092075943946838,-2.1970608234405518,,,,,1.1509610449471132e-05,-112.67552996568847,147.6
304.24,30323,30424,-96.52849578857422,34.64506530761719,0.7057649493217468,-2.215005874633789,76,100,-106.47134183,398,1.1509610449471132e-05,,
334.75,36723,36824,-103.32101440429688,5.017902374267578,0.655868649482727,-2.577554702758789,76,104,-106.29590223,480,1.1509610449471132e-05,,
,39899,40000,-108.11070251464844,8.309540748596191,0.632368803024292,-2.8068408966064453,,,,,1.1509610449471132e-05,-32.163418168853966,1600.0
352.42,43123,43224,-110.81588745117188,9.636295318603516,0.6093416213989258,-3.063162326812744,75,108,-104.68072597999999,570,1.1509610449471132e-05,,
397.91,49523,49624,-113.76407623291016,4.798723220825195,0.5660896897315979,-3.480612277984619,76,112,-104.07839473,652,1.1509610449471132e-05,,
,49899,50000,-112.67540740966797,6.260661602020264,0.5636475086212158,-3.529456853866577,,,,,1.1509610449471132e-05,-32.45035492561292,1600.0
