rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
67.75,170,271,-4.658819675445557,97.60359954833984,0.9688018560409546,-0.21330703794956207,119,4,-111.1800715,2,0.0001875001807144834,,
356.75,2753,2854,-22.180614471435547,1.8940025568008423,0.5991866588592529,-3.3221683502197266,81,8,-115.57268512499999,35,0.0001875001807144834,,
290.3333333333333,3383,3484,-23.135711669921875,1.8924541473388672,0.5327922105789185,-4.05587100982666,80,12,-113.88288833333333,43,0.0001875001807144834,,
239.0,3723,3824,-23.906967163085938,7.285284042358398,0.5003724694252014,-4.326426982879639,80,16,-114.4702529375,47,0.0001875001807144834,,
205.7,4013,4114,-23.035120010375977,19.487953186035156,0.47466185688972473,-4.53864049911499,79,20,-113.60537995,51,0.0001875001807144834,,
188.58333333333334,4425,4526,-23.4086971282959,5.418396949768066,0.4407099485397339,-4.95587158203125,79,24,-111.88772924999999,56,0.0001875001807144834,,
172.17857142857142,4720,4821,-24.288532257080078,5.436873435974121,0.41811543703079224,-5.061286449432373,79,28,-110.27920035714284,60,0.0001875001807144834,,
163.5625,5133,5234,-22.778398513793945,5.391681671142578,0.3886936902999878,-5.423765182495117,79,32,-110.59145159375001,66,0.0001875001807144834,,
164.38888888888889,5817,5918,-20.257965087890625,7.523434162139893,0.34388571977615356,-5.824207305908203,78,36,-111.20686816666665,75,0.0001875001807144834,,
201.925,7976,8077,-22.500490188598633,3.6115336418151855,0.2351720780134201,-7.3839874267578125,78,40,-115.02857420000001,102,0.0001875001807144834,,
210.29545454545453,9152,9253,-19.828096389770508,28.972332000732422,0.18988297879695892,-8.212236404418945,78,44,-116.64873261363635,117,0.0001875001807144834,,
,9899,10000,-17.066417694091797,4.05544376373291,0.16576814651489258,-8.346220016479492,,,,,0.0001875001807144834,-81.46728166413959,1600.0
