rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
451.75,1706,1807,-29.794204711914062,0.2532026767730713,0.9285730123519897,-0.49737221002578735,81,4,-106.60720950000001,22,4.346677922457841e-05,,
459.875,3578,3679,-54.81238555908203,91.35076904296875,0.8566240072250366,-1.0050173997879028,79,8,-107.78043025,46,4.346677922457841e-05,,
,9899,10000,-116.40400695800781,2.836132526397705,0.6519245505332947,-2.6996123790740967,,,,,4.346677922457841e-05,-33.3292892804835,1600.0
839.9166666666666,9978,10079,-116.544189453125,2.9265360832214355,0.6496959924697876,-2.721550703048706,73,12,-105.85320533333332,137,4.346677922457841e-05,,
966.1875,15358,15459,-139.6774444580078,3.3856537342071533,0.5142960548400879,-4.281191825866699,74,16,-115.69169081250001,207,4.346677922457841e-05,,
899.9,17897,17998,-142.4324188232422,7.192785739898682,0.4608582556247711,-4.8368988037109375,74,20,-122.67043170000004,240,4.346677922457841e-05,,
,19899,20000,-145.1732177734375,5.1107282638549805,0.42275962233543396,-5.32740592956543,,,,,4.346677922457841e-05,-43.31574397213408,1600.0
894.375,21364,21465,-144.71168518066406,6.357803821563721,0.3967335522174835,-5.549622058868408,73,24,-131.01627966666666,293,4.346677922457841e-05,,
870.0,24259,24360,-142.1485137939453,8.689468383789062,0.35011380910873413,-5.951306343078613,73,28,-135.05126210714283,331,4.346677922457841e-05,,
792.8125,25269,25370,-142.4119415283203,9.581694602966309,0.3351864218711853,-6.45720100402832,73,32,-133.50506959375,344,4.346677922457841e-05,,
755.6666666666666,27103,27204,-137.22482299804688,9.2597017288208,0.3097900152206421,-6.966017723083496,73,36,-129.94824722222222,368,4.346677922457841e-05,,
,29899,30000,-134.37594604492188,6.48291015625,0.27479591965675354,-7.417472839355469,,,,,4.346677922457841e-05,-110.03613557741046,67.8
836.7,33367,33468,-129.70486450195312,4.383321762084961,0.23694449663162231,-7.632044792175293,74,40,-127.63629314999999,450,4.346677922457841e-05,,
834.8409090909091,36632,36733,-122.82670593261719,5.580639839172363,0.20580977201461792,-8.473666191101074,74,44,-126.40219829545453,492,4.346677922457841e-05,,
,39899,40000,-112.28602600097656,5.43848991394043,0.17891640961170197,-7.807003021240234,,,,,4.346677922457841e-05,-39.767220173729584,1600.0
834.4583333333334,39953,40054,-114.35446166992188,4.699812412261963,0.178500235080719,-8.36790943145752,73,48,-123.74766612499998,544,4.346677922457841e-05,,
834.0,43267,43368,-106.8558349609375,12.298242568969727,0.15480029582977295,-8.404413223266602,73,52,-121.9672163653846,587,4.346677922457841e-05,,
833.8392857142857,46594,46695,-102.396240234375,60.36241912841797,0.1342640370130539,-9.186883926391602,73,56,-120.8756660892857,631,4.346677922457841e-05,,
,49899,50000,-92.4478759765625,6.431830883026123,0.11642986536026001,-9.391189575195312,,,,,4.346677922457841e-05,-61.66891585331759,1315.6
