rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
832.25,3228,3329,-73.50548553466797,0.7152160406112671,0.9196853041648865,-0.5517380237579346,79,4,-101.61985625,41,2.603901302104353e-05,,
445.125,3460,3561,-78.5988540649414,27.714107513427734,0.9141681790351868,-0.5909138917922974,79,8,-105.47198474999999,44,2.603901302104353e-05,,
325.75,3808,3909,-85.84442901611328,1.618424892425537,0.9059039354324341,-0.6517080664634705,79,12,-106.83883466666667,49,2.603901302104353e-05,,
266.1875,4158,4259,-93.11138916015625,2.3006513118743896,0.8976923227310181,-0.7146700024604797,79,16,-108.4043964375,53,2.603901302104353e-05,,
227.75,4454,4555,-96.14021301269531,101.617431640625,0.8908131718635559,-0.7667089700698853,79,20,-108.68832180000001,57,2.603901302104353e-05,,
270.5,6391,6492,-124.70891571044922,79.82785034179688,0.8475396037101746,-1.043803095817566,78,24,-107.38898733333333,82,2.603901302104353e-05,,
242.78571428571428,6697,6798,-128.66513061523438,71.73562622070312,0.840958833694458,-1.0899112224578857,78,28,-108.90470574999999,86,2.603901302104353e-05,,
221.71875,6994,7095,-131.26290893554688,7.662031173706055,0.834612250328064,-1.133851408958435,78,32,-108.35442759374999,90,2.603901302104353e-05,,
204.47222222222223,7260,7361,-135.40415954589844,289.9854736328125,0.8289860486984253,-1.1817619800567627,78,36,-107.93660005555554,93,2.603901302104353e-05,,
193.175,7626,7727,-137.5366973876953,12.000303268432617,0.821294367313385,-1.204787015914917,78,40,-108.40176515,98,2.603901302104353e-05,,
216.5681818181818,9428,9529,-153.46966552734375,16.533077239990234,0.784565806388855,-1.44431471824646,78,44,-108.0917350909091,121,2.603901302104353e-05,,
,9899,10000,-158.84429931640625,160.22262573242188,0.7752074003219604,-1.483644962310791,,,,,2.603901302104353e-05,-98.77144090989604,378.4
