rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
457.75,1730,1831,-16.224403381347656,22.646066665649414,0.9767888784408569,-0.1571146845817566,82,4,-105.1898185,22,1.3588939155162803e-05,,
452.375,3518,3619,-31.362411499023438,28.81744384765625,0.9534190893173218,-0.31472426652908325,80,8,-102.528768,45,1.3588939155162803e-05,,
328.9166666666667,3846,3947,-34.684226989746094,1.9017751216888428,0.9491987824440002,-0.34484708309173584,80,12,-104.86101458333336,49,1.3588939155162803e-05,,
455.6875,7190,7291,-67.24008178710938,36.133766174316406,0.9072187542915344,-0.6351185441017151,79,16,-102.7351374375,92,1.3588939155162803e-05,,
461.85,9136,9237,-81.21516418457031,49.5426025390625,0.8835600018501282,-0.8125101327896118,78,20,-101.63923869999999,117,1.3588939155162803e-05,,
,9899,10000,-86.8166732788086,40.50444030761719,0.8744503259658813,-0.8782321810722351,,,,,1.3588939155162803e-05,-29.404123421455733,1600.0
525.8333333333334,12519,12620,-101.83625793457031,1.8330528736114502,0.8438138961791992,-1.127082109451294,74,24,-99.98370845833334,168,1.3588939155162803e-05,,
679.2857142857143,18919,19020,-126.29472351074219,71.60891723632812,0.7736679315567017,-1.6639080047607422,75,28,-98.68806310714285,250,1.3588939155162803e-05,,
,19899,20000,-130.30970764160156,2.7690227031707764,0.7634565830230713,-1.7554250955581665,,,,,1.3588939155162803e-05,-42.91898744050413,1600.0
747.9375,23833,23934,-138.80899047851562,3.2205305099487305,0.7237592339515686,-2.056750535964966,74,32,-99.0450126875,321,1.3588939155162803e-05,,
,29899,30000,-144.9761962890625,6.511148929595947,0.6664812564849854,-2.616487503051758,,,,,1.3588939155162803e-05,-32.77030787395779,1600.0
842.6111111111111,30233,30334,-145.14706420898438,63.84246063232422,0.6634617447853088,-2.6704068183898926,73,36,-99.40606625000001,412,1.3588939155162803e-05,,
880.05,35101,35202,-145.79324340820312,3.4575064182281494,0.6209909915924072,-3.077282428741455,74,40,-98.93526017500001,475,1.3588939155162803e-05,,
,39899,40000,-142.82330322265625,3.7636799812316895,0.5818049311637878,-3.507319211959839,,,,,1.3588939155162803e-05,-24.646958394115792,1600.0
910.7272727272727,39971,40072,-141.19793701171875,2.847301959991455,0.5812360644340515,-3.4811933040618896,73,44,-98.61615720454546,547,1.3588939155162803e-05,,
968.1666666666666,46371,46472,-137.1073455810547,3.0752854347229004,0.5328508615493774,-4.036440849304199,73,48,-97.92747285416668,629,1.3588939155162803e-05,,
,49899,50000,-131.06307983398438,3.0820021629333496,0.5079249143600464,-4.326193809509277,,,,,1.3588939155162803e-05,-29.316966150142253,1600.0
