rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
71.75,186,287,-3.529818534851074,13.055771827697754,0.3399919271469116,-6.365909576416016,119,4,-106.43104075,2,0.005900047195200195,,
118.0,843,944,-2.598294973373413,3.870460271835327,0.030071446672081947,0.630497932434082,90,8,-110.733919875,10,0.005900047195200195,,
151.66666666666666,1719,1820,-5.303083419799805,0.5056025981903076,0.014769389294087887,0.4837702512741089,85,12,-114.0180135,21,0.005900047195200195,,
130.8125,1992,2093,-3.2906317710876465,1.7003620862960815,0.016385404393076897,3.421107053756714,85,16,-112.53983687499999,24,0.005900047195200195,,
121.15,2322,2423,-3.7479240894317627,1.5615037679672241,0.013361355289816856,7.059189319610596,84,20,-111.4785681,28,0.005900047195200195,,
115.0,2659,2760,-0.6772030591964722,2.029832124710083,0.019123010337352753,0.9230906963348389,84,24,-110.45195274999999,32,0.005900047195200195,,
106.39285714285714,2878,2979,3.742806911468506,9.409923553466797,0.018112167716026306,0.9508744478225708,84,28,-109.46629285714286,35,0.005900047195200195,,
101.0,3131,3232,1.5169670581817627,6.631468772888184,0.019236447289586067,-2.758692502975464,84,32,-109.20580193749998,38,0.005900047195200195,,
96.97222222222223,3390,3491,5.188364505767822,2.6281821727752686,0.019796723499894142,-2.076014518737793,83,36,-108.72891822222219,41,0.005900047195200195,,
93.625,3644,3745,10.63986873626709,2.7519373893737793,0.020953573286533356,-0.2596747577190399,83,40,-108.29676199999999,44,0.005900047195200195,,
160.3181818181818,6953,7054,-21.711042404174805,7.867488861083984,0.06894847750663757,-0.67667555809021,82,44,-107.83840463636362,85,0.005900047195200195,,
191.125,9073,9174,-43.50075912475586,4.336264610290527,0.06492286175489426,-0.6870207786560059,82,48,-109.15575120833334,111,0.005900047195200195,,
186.05769230769232,9574,9675,-38.4898681640625,10.092159271240234,0.07759644836187363,3.1663942337036133,82,52,-109.04899703846155,117,0.005900047195200195,,
,9899,10000,-45.723854064941406,6.4634599685668945,0.0744628980755806,-0.03595814108848572,,,,,0.005900047195200195,-103.92992953232024,244.0
192.25,10665,10766,-39.18174743652344,6.070219039916992,0.0665680319070816,-0.3298046290874481,81,56,-109.48424126785714,131,0.005900047195200195,,
188.41666666666666,11204,11305,-34.01746368408203,6.356293201446533,0.0646095871925354,0.5200322866439819,81,60,-110.39171961666666,138,0.005900047195200195,,
187.28125,11885,11986,-40.62690353393555,7.266811370849609,0.06505919992923737,-1.3272342681884766,81,64,-111.603841390625,146,0.005900047195200195,,
190.44117647058823,12849,12950,-36.98223876953125,7.727373123168945,0.06309857964515686,1.6428471803665161,81,68,-113.35061457352943,158,0.005900047195200195,,
207.01388888888889,14804,14905,-45.529296875,5.920558452606201,0.0638209730386734,1.2849960327148438,81,72,-115.48099155555555,182,0.005900047195200195,,
220.6578947368421,16669,16770,-41.868743896484375,7.571484565734863,0.04091773182153702,-0.41469424962997437,81,76,-114.99190092105262,205,0.005900047195200195,,
231.5125,18420,18521,-30.269081115722656,38.65620422363281,0.046362005174160004,2.348785877227783,81,80,-114.65036691250002,226,0.005900047195200195,,
,19899,20000,-38.51383972167969,5.092784881591797,0.0351678766310215,-0.614895224571228,,,,,0.005900047195200195,-106.3875415308401,1600.0
278.4642857142857,23290,23391,-38.171234130859375,7.664578914642334,0.022994883358478546,3.7013001441955566,79,84,-113.4822701309524,294,0.005900047195200195,,
321.53409090909093,28194,28295,-41.0599365234375,64.1332015991211,0.03160551190376282,2.0964303016662598,79,88,-112.40444659090909,354,0.005900047195200195,,
,29899,30000,-49.725257873535156,13.546480178833008,0.031701281666755676,0.38672614097595215,,,,,0.005900047195200195,-76.47290742699988,1600.0
370.79347826086956,34012,34113,-52.66358184814453,17.050739288330078,0.02738335356116295,1.1884517669677734,78,92,-112.71400544565216,434,0.005900047195200195,,
,39899,40000,-53.045623779296875,3.742952346801758,0.018384195864200592,-1.8204164505004883,,,,,0.005900047195200195,-82.56426446922123,1600.0
422.0104166666667,40412,40513,-49.337921142578125,7.403603553771973,0.013792827725410461,2.870593547821045,77,96,-112.58049520833333,521,0.005900047195200195,,
469.13,46812,46913,-42.63501739501953,2.7943029403686523,0.013708703219890594,-1.3742148876190186,77,100,-112.20694940000001,601,0.005900047195200195,,
,49899,50000,-39.05082702636719,2.5099058151245117,0.013125047087669373,2.033449172973633,,,,,0.005900047195200195,-119.27912579663098,1600.0
