rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
458.5,1733,1834,-9.798908233642578,0.38312751054763794,0.9827396869659424,-0.11687173694372177,80,4,-102.77957074999999,22,1.0046418839691865e-05,,
310.5,2383,2484,-12.216731071472168,23.118423461914062,0.9763474464416504,-0.160544753074646,79,8,-110.0456095,31,1.0046418839691865e-05,,
362.4166666666667,4248,4349,-17.29302215576172,1.0114558935165405,0.9582449197769165,-0.2851712107658386,78,12,-107.55892058333335,55,1.0046418839691865e-05,,
481.25,7599,7700,-29.1585636138916,29.061914443969727,0.9265605807304382,-0.5121435523033142,77,16,-105.6186711875,99,1.0046418839691865e-05,,
479.95,9498,9599,-35.537841796875,21.933359146118164,0.9090662598609924,-0.6333232522010803,77,20,-104.5335888,124,1.0046418839691865e-05,,
,9899,10000,-37.482177734375,0.9184936285018921,0.9054144620895386,-0.6616311073303223,,,,,1.0046418839691865e-05,-11.661355583765545,1600.0
600.875,14320,14421,-54.081748962402344,1.2531702518463135,0.8661108613014221,-0.951172411441803,73,24,-108.05079483333334,196,1.0046418839691865e-05,,
,19899,20000,-72.58433532714844,1.6193020343780518,0.8189907073974609,-1.3103463649749756,,,,,1.0046418839691865e-05,-49.428726367652416,1600.0
743.6071428571429,20720,20821,-75.47738647460938,1.5856435298919678,0.8122757077217102,-1.3575019836425781,72,28,-106.38480350000002,288,1.0046418839691865e-05,,
754.875,24055,24156,-83.37351989746094,11.63443374633789,0.785559356212616,-1.5746686458587646,72,32,-105.89907103125,331,1.0046418839691865e-05,,
,29899,30000,-99.22695922851562,2.809983015060425,0.7407981157302856,-1.9681261777877808,,,,,1.0046418839691865e-05,-20.319913152838126,1600.0
848.7777777777778,30455,30556,-101.1993637084961,2.2020816802978516,0.7366718053817749,-1.9905500411987305,72,36,-104.07514672222221,423,1.0046418839691865e-05,,
886.15,35345,35446,-111.58128356933594,2.627976894378662,0.7013618350028992,-2.3122644424438477,72,40,-102.92998425,487,1.0046418839691865e-05,,
880.9318181818181,38660,38761,-116.10017395019531,3.5541231632232666,0.6783839464187622,-2.4810867309570312,72,44,-102.81461690909092,532,1.0046418839691865e-05,,
,39899,40000,-119.03529357910156,6.65617561340332,0.6699939370155334,-2.5956993103027344,,,,,1.0046418839691865e-05,-20.78853088748874,1600.0
878.2083333333334,42053,42154,-123.56134033203125,3.4846463203430176,0.6556503772735596,-2.7393977642059326,71,48,-103.18789979166667,585,1.0046418839691865e-05,,
877.8846153846154,45549,45650,-128.81314086914062,4.226948261260986,0.6330240368843079,-2.959096908569336,72,52,-103.37531992307689,631,1.0046418839691865e-05,,
849.9107142857143,47494,47595,-131.32797241210938,5.663420677185059,0.620782732963562,-3.094580888748169,72,56,-103.96059042857144,657,1.0046418839691865e-05,,
,49899,50000,-134.97811889648438,3.423430919647217,0.6059696078300476,-3.251739501953125,,,,,1.0046418839691865e-05,-101.8767538479995,382.8
