rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
842.25,3268,3369,-24.864028930664062,0.2672930061817169,0.18775120377540588,-9.610483169555664,78,4,-96.0196985,42,0.0005236079556159521,,
731.75,5753,5854,-26.612775802612305,0.7118033170700073,0.06233957037329674,-7.726423263549805,77,8,-107.832353875,75,0.0005236079556159521,,
508.5,6001,6102,-27.660507202148438,62.322017669677734,0.05774145573377609,-6.96101188659668,77,12,-107.22995675,78,0.0005236079556159521,,
400.0,6299,6400,-31.447574615478516,4.7831525802612305,0.05358647182583809,-6.012425899505615,77,16,-105.2536606875,82,0.0005236079556159521,,
333.3,6565,6666,-30.668033599853516,68.55787658691406,0.05168755725026131,-3.8121819496154785,77,20,-104.2936598,85,0.0005236079556159521,,
289.9583333333333,6858,6959,-32.92102813720703,3.3432040214538574,0.05189885199069977,1.1599317789077759,77,24,-103.49711108333334,89,0.0005236079556159521,,
259.42857142857144,7163,7264,-36.783424377441406,3.9838814735412598,0.054239559918642044,3.754730463027954,77,28,-102.91648357142857,93,0.0005236079556159521,,
233.96875,7386,7487,-35.431617736816406,10.733573913574219,0.05707237869501114,3.994570732116699,77,32,-102.62438759375,96,0.0005236079556159521,,
213.72222222222223,7593,7694,-38.659629821777344,6.40200138092041,0.060419511049985886,3.315948486328125,77,36,-102.50027219444445,99,0.0005236079556159521,,
197.375,7794,7895,-40.15534591674805,7.184654235839844,0.06437764316797256,3.6022424697875977,77,40,-102.67133005000001,101,0.0005236079556159521,,
184.52272727272728,8018,8119,-41.18077850341797,7.191144943237305,0.06810277700424194,1.6513473987579346,77,44,-102.4058654318182,104,0.0005236079556159521,,
184.08333333333334,8735,8836,-39.798099517822266,4.922484874725342,0.07890953123569489,2.070110321044922,77,48,-102.56716866666666,114,0.0005236079556159521,,
177.30769230769232,9119,9220,-41.287742614746094,7.409940719604492,0.08340912312269211,0.6067317724227905,77,52,-102.42890798076922,119,0.0005236079556159521,,
169.21428571428572,9375,9476,-42.282413482666016,7.599225044250488,0.08532059192657471,0.3139798045158386,77,56,-102.68435682142857,122,0.0005236079556159521,,
163.43333333333334,9705,9806,-42.01191711425781,5.72412633895874,0.08448559790849686,-0.790087878704071,77,60,-103.36129985,126,0.0005236079556159521,,
,9899,10000,-43.27264404296875,7.151050567626953,0.08367791771888733,-0.7677695155143738,,,,,0.0005236079556159521,-101.65293466858566,118.8
