rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
1212.5,4749,4850,-10.514554977416992,0.01909567043185234,0.04757973551750183,-17.41744613647461,80,4,-85.34738,60,0.0006539659255192777,,
640.75,5025,5126,-10.340323448181152,0.10745136439800262,0.040077731013298035,-18.602867126464844,80,8,-99.65086662499999,63,0.0006539659255192777,,
712.5833333333334,8450,8551,-7.794534683227539,0.3259311616420746,0.009133288636803627,-12.622611999511719,79,12,-94.30107716666664,107,0.0006539659255192777,,
560.25,8863,8964,-8.005382537841797,7.6643757820129395,0.008077917620539665,3.9504477977752686,79,16,-96.482281,112,0.0006539659255192777,,
458.2,9063,9164,-8.690336227416992,13.406991958618164,0.008257150650024414,5.577833652496338,79,20,-97.86734195000001,115,0.0006539659255192777,,
391.0416666666667,9284,9385,-8.590147018432617,7.964809417724609,0.008695228956639767,3.9583029747009277,79,24,-99.08784266666669,118,0.0006539659255192777,,
351.10714285714283,9730,9831,-8.35547161102295,2.138944149017334,0.011436755768954754,7.18364953994751,79,28,-100.38636389285716,123,0.0006539659255192777,,
,9899,10000,-9.181987762451172,1.9112982749938965,0.013085590675473213,9.935588836669922,,,,,0.0006539659255192777,-103.41379297589883,106.8
317.25,10051,10152,-8.960208892822266,3.8239526748657227,0.01453948300331831,3.0183677673339844,79,32,-101.25326640624999,128,0.0006539659255192777,,
291.30555555555554,10386,10487,-8.451553344726562,2.321209669113159,0.017318999394774437,3.811368703842163,79,36,-102.35210708333332,132,0.0006539659255192777,,
268.7,10647,10748,-8.117204666137695,5.769254684448242,0.020052284002304077,4.494081974029541,79,40,-103.04809672499998,135,0.0006539659255192777,,
250.54545454545453,10923,11024,-8.503833770751953,1.9929616451263428,0.02288885787129402,3.1535468101501465,79,44,-103.68229011363634,139,0.0006539659255192777,,
239.45833333333334,11393,11494,-6.251753807067871,2.623098134994507,0.027001680806279182,0.9552199840545654,79,48,-104.98537331249999,145,0.0006539659255192777,,
233.30769230769232,12031,12132,-7.117012023925781,2.6640968322753906,0.030812641605734825,2.6594858169555664,79,52,-106.00243792307691,153,0.0006539659255192777,,
221.19642857142858,12286,12387,-8.397705078125,4.809847354888916,0.03172818571329117,0.3589523136615753,78,56,-106.42847957142855,156,0.0006539659255192777,,
211.51666666666668,12590,12691,-8.902761459350586,2.118466854095459,0.031460754573345184,-0.9254331588745117,78,60,-106.81164331666666,160,0.0006539659255192777,,
206.1875,13095,13196,-6.705276012420654,1.3759907484054565,0.03104027360677719,-0.3037927448749542,78,64,-107.19700884375,167,0.0006539659255192777,,
201.4558823529412,13598,13699,-6.916553020477295,1.2475476264953613,0.03097577765583992,-0.862522542476654,78,68,-107.28702292647057,173,0.0006539659255192777,,
213.06944444444446,15240,15341,-4.50913143157959,1.4899065494537354,0.03015793487429619,0.03824606537818909,78,72,-108.88273870833332,194,0.0006539659255192777,,
205.6578947368421,15529,15630,-2.6083500385284424,2.012390613555908,0.029261693358421326,0.1946876049041748,78,76,-109.40662315789474,198,0.0006539659255192777,,
200.225,15917,16018,-4.694230079650879,1.5745383501052856,0.028710467740893364,-0.17564904689788818,78,80,-109.94372593749999,203,0.0006539659255192777,,
195.27380952380952,16302,16403,-2.328216075897217,1.6459615230560303,0.026282083243131638,-0.43785762786865234,78,84,-110.23893417857141,208,0.0006539659255192777,,
190.5909090909091,16671,16772,-2.058526039123535,1.3066151142120361,0.025718869641423225,0.5111651420593262,78,88,-110.76460595454546,212,0.0006539659255192777,,
189.08695652173913,17295,17396,-0.8097580671310425,1.6840927600860596,0.023388613015413284,-0.9154524803161621,78,92,-110.7672966521739,220,0.0006539659255192777,,
201.48958333333334,19242,19343,2.844374895095825,1.8194218873977661,0.02573380433022976,-0.6938458681106567,78,96,-110.79489473958334,245,0.0006539659255192777,,
,19899,20000,1.6925480365753174,1.9889404773712158,0.02754589542746544,-1.758067011833191,,,,,0.0006539659255192777,-152.3752773799002,761.0
