rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
176.25,604,705,-5.585092544555664,94.67356872558594,0.9788422584533691,-0.14358043670654297,87,4,-117.134475,8,3.549241742809941e-05,,
510.25,3981,4082,-12.220192909240723,0.9805886745452881,0.86844402551651,-0.939283013343811,78,8,-110.297070875,51,3.549241742809941e-05,,
618.0,7315,7416,-18.503314971923828,14.960468292236328,0.7715463042259216,-1.7262775897979736,77,12,-106.30921666666667,95,3.549241742809941e-05,,
,9899,10000,-23.037193298339844,0.7570992708206177,0.7040915489196777,-2.3110880851745605,,,,,3.549241742809941e-05,-31.223061107425018,1600.0
678.0625,10748,10849,-24.580360412597656,2.6962509155273438,0.6832419037818909,-2.520472288131714,72,16,-104.01968131250001,148,3.549241742809941e-05,,
710.0,14099,14200,-29.101869583129883,15.54735279083252,0.606683611869812,-3.2912492752075195,73,20,-102.70209770000001,191,3.549241742809941e-05,,
669.0,15955,16056,-30.808115005493164,3.689953565597534,0.5680360198020935,-3.7009105682373047,74,24,-103.22065666666667,215,3.549241742809941e-05,,
637.9642857142857,17762,17863,-33.79954147338867,0.9052989482879639,0.5327792763710022,-4.144967079162598,74,28,-103.82297271428573,239,3.549241742809941e-05,,
617.46875,19658,19759,-35.455596923828125,0.9405813813209534,0.4982062578201294,-4.549577236175537,74,32,-104.39586690625,263,3.549241742809941e-05,,
,19899,20000,-35.804290771484375,1.261545181274414,0.49398037791252136,-4.596604824066162,,,,,3.549241742809941e-05,-95.48416384436423,131.0
600.6111111111111,21521,21622,-36.437904357910156,1.189032793045044,0.46646928787231445,-4.922015190124512,75,36,-103.31363741666668,288,3.549241742809941e-05,,
547.575,21802,21903,-36.522491455078125,2.5434956550598145,0.4618632197380066,-4.9707136154174805,75,40,-103.35965635000002,291,3.549241742809941e-05,,
558.0681818181819,24454,24555,-38.06707763671875,1.7067210674285889,0.4206530749797821,-5.47352933883667,75,44,-105.13731254545456,325,3.549241742809941e-05,,
583.4791666666666,27906,28007,-40.75352478027344,2.4416239261627197,0.37236204743385315,-6.191202640533447,75,48,-108.14541731250002,370,3.549241742809941e-05,,
,29899,30000,-41.781150817871094,1.691300392150879,0.34703218936920166,-6.5872602462768555,,,,,3.549241742809941e-05,-41.46060028811917,1600.0
593.4615384615385,30759,30860,-42.0811767578125,1.3151493072509766,0.33662572503089905,-6.673072814941406,74,52,-109.36557421153847,415,3.549241742809941e-05,,
610.8035714285714,34104,34205,-43.3000602722168,1.6399163007736206,0.2990510165691376,-7.461738109588623,74,56,-108.0073414642857,458,3.549241742809941e-05,,
625.5,37429,37530,-44.523040771484375,37.18336868286133,0.2658524513244629,-8.07635498046875,74,60,-107.21425678333334,501,3.549241742809941e-05,,
591.203125,37736,37837,-43.53990173339844,1.7975152730941772,0.2629810869693756,-8.147891998291016,74,64,-107.9182563125,505,3.549241742809941e-05,,
,39899,40000,-43.39021301269531,2.1653733253479004,0.2436440885066986,-8.378213882446289,,,,,3.549241742809941e-05,-98.53955058166757,750.0
606.5735294117648,41146,41247,-44.22857666015625,1.78401780128479,0.23313504457473755,-8.624135971069336,74,68,-107.75759666176472,552,3.549241742809941e-05,,
640.4305555555555,46010,46111,-44.44401550292969,1.3967150449752808,0.19635102152824402,-9.408610343933105,74,72,-106.92270775,615,3.549241742809941e-05,,
,49899,50000,-46.034324645996094,1.2131123542785645,0.1711939126253128,-9.938430786132812,,,,,3.549241742809941e-05,-75.72373974882066,1600.0
