rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
449.5,1697,1798,-6.986696243286133,0.13117027282714844,0.4535614252090454,-5.278700828552246,77,4,-100.55727300000001,23,0.0004654877939577474,,
467.875,3642,3743,-8.368814468383789,0.1859014630317688,0.18684986233711243,-10.232461929321289,78,8,-105.23680300000001,47,0.0004654877939577474,,
653.9166666666666,7746,7847,-7.15804386138916,0.45170173048973083,0.0378015860915184,-8.11996078491211,79,12,-110.03031883333331,99,0.0004654877939577474,,
612.5,9699,9800,-7.893631935119629,0.5126315355300903,0.02249917946755886,-3.8564178943634033,79,16,-110.2235951875,123,0.0004654877939577474,,
,9899,10000,-8.021970748901367,0.727832019329071,0.021902216598391533,-1.644258737564087,,,,,0.0004654877939577474,-133.09839194207453,116.4
518.5,10269,10370,-7.681235313415527,2.3322105407714844,0.02051370032131672,-0.04195070266723633,78,20,-111.19154769999997,131,0.0004654877939577474,,
445.125,10582,10683,-7.473031520843506,1.0047276020050049,0.019179094582796097,-2.4336812496185303,79,24,-112.08402391666665,135,0.0004654877939577474,,
391.7857142857143,10869,10970,-7.544379234313965,1.8741240501403809,0.018345322459936142,-2.0889804363250732,79,28,-111.90823878571429,138,0.0004654877939577474,,
355.375,11271,11372,-7.811325550079346,2.2129414081573486,0.016485892236232758,-0.9678471088409424,79,32,-110.47778640624999,143,0.0004654877939577474,,
323.05555555555554,11529,11630,-6.7089691162109375,49.17266845703125,0.01642107032239437,-0.8516443967819214,79,36,-110.04096380555555,146,0.0004654877939577474,,
348.9,13855,13956,-8.346802711486816,19.901954650878906,0.023336799815297127,-0.13902707397937775,79,40,-109.54797462500001,174,0.0004654877939577474,,
332.22727272727275,14517,14618,-9.24991226196289,2.3795905113220215,0.023933276534080505,1.393688440322876,79,44,-109.56915979545452,182,0.0004654877939577474,,
314.625,15001,15102,-9.081779479980469,3.0730128288269043,0.023696642369031906,-0.5966378450393677,80,48,-109.03397060416667,188,0.0004654877939577474,,
296.0769230769231,15295,15396,-8.733224868774414,4.430208683013916,0.02330387942492962,-0.019243106245994568,80,52,-109.59235953846155,192,0.0004654877939577474,,
280.01785714285717,15580,15681,-8.983560562133789,1.9051697254180908,0.023562461137771606,-0.5433375239372253,80,56,-110.13858930357144,195,0.0004654877939577474,,
268.23333333333335,15993,16094,-8.231147766113281,2.269181728363037,0.025212036445736885,0.09239453077316284,80,60,-110.76726378333335,200,0.0004654877939577474,,
260.984375,16602,16703,-8.065764427185059,4.128401279449463,0.028091412037611008,2.8277130126953125,80,64,-111.526654203125,207,0.0004654877939577474,,
253.47058823529412,17135,17236,-7.284915924072266,2.4846949577331543,0.030352992936968803,1.5369149446487427,80,68,-111.5659054117647,214,0.0004654877939577474,,
249.31944444444446,17850,17951,-9.03118896484375,2.7266788482666016,0.031677134335041046,-1.0753103494644165,80,72,-112.25121288888889,223,0.0004654877939577474,,
241.30263157894737,18238,18339,-6.2852349281311035,3.5100960731506348,0.03188490867614746,-0.7491555213928223,80,76,-112.08844380263156,227,0.0004654877939577474,,
234.875,18689,18790,-6.034915447235107,2.9157254695892334,0.032211191952228546,0.05871863663196564,80,80,-111.98021772500002,233,0.0004654877939577474,,
227.0,18967,19068,-4.615581512451172,2.1603472232818604,0.03291991353034973,0.15887336432933807,80,84,-111.66248789285716,236,0.0004654877939577474,,
220.35227272727272,19290,19391,-5.253134727478027,2.8803250789642334,0.0331110842525959,-0.9798641800880432,80,88,-111.29318470454545,240,0.0004654877939577474,,
214.33695652173913,19618,19719,-7.1375885009765625,1.8502721786499023,0.03299025073647499,0.6172996759414673,80,92,-111.07658719565218,244,0.0004654877939577474,,
,19899,20000,-4.803246021270752,2.946179151535034,0.032074034214019775,-0.7397994995117188,,,,,0.0004654877939577474,-100.89141290301923,452.0
208.61458333333334,19926,20027,-6.311399459838867,2.2934768199920654,0.03187667205929756,-0.8307462930679321,80,96,-110.90940918749999,249,0.0004654877939577474,,
204.9,20389,20490,-5.205462455749512,2.13816237449646,0.030260879546403885,0.6517430543899536,80,100,-110.97954508999997,255,0.0004654877939577474,,
190.28,20725,20826,-7.699229717254639,1.9953970909118652,0.03049464151263237,-0.4901118278503418,80,104,-111.27962188999999,259,0.0004654877939577474,,
175.41,21183,21284,-3.8055472373962402,2.149853229522705,0.030250707641243935,-0.6645737886428833,80,108,-111.66794129999998,265,0.0004654877939577474,,
141.23,21869,21970,-4.139342784881592,1.7991889715194702,0.0286007858812809,-0.9573391675949097,80,112,-111.49719488000001,273,0.0004654877939577474,,
162.58,25957,26058,-1.0178861618041992,1.9020428657531738,0.025713425129652023,0.6087316870689392,80,116,-110.29680641999998,324,0.0004654877939577474,,
,29899,30000,0.2395099401473999,1.2560055255889893,0.02313203178346157,1.3836548328399658,,,,,0.0004654877939577474,-131.88966706730426,128.8
207.31,31000,31101,-5.951937675476074,1.136141061782837,0.022382516413927078,-0.6706153750419617,80,120,-109.07001181000004,388,0.0004654877939577474,,
253.57,35939,36040,-3.0204124450683594,0.8890073299407959,0.01943742111325264,0.4946223497390747,80,124,-107.9909534,450,0.0004654877939577474,,
273.35,38204,38305,-4.36234188079834,0.6816526055335999,0.018271751701831818,-0.7111755609512329,80,128,-108.20059853000002,478,0.0004654877939577474,,
,39899,40000,-5.788942337036133,0.8110710382461548,0.017528340220451355,-0.5407589673995972,,,,,0.0004654877939577474,-117.98010344165377,82.6
287.71,40042,40143,-3.375072717666626,1.0139501094818115,0.01725872792303562,-0.8054783940315247,80,132,-108.40265672000001,501,0.0004654877939577474,,
288.78,40407,40508,-2.3898210525512695,2.6138715744018555,0.017017727717757225,0.11982168257236481,80,136,-108.64299947000003,505,0.0004654877939577474,,
270.87,40942,41043,-4.078165531158447,1.3644918203353882,0.01645364612340927,0.4425070285797119,80,140,-109.43501836000002,512,0.0004654877939577474,,
298.58,44375,44476,-2.450835943222046,1.24051833152771,0.016377069056034088,-0.5634458065032959,79,144,-108.46929084,556,0.0004654877939577474,,
342.25,49226,49327,-4.594329357147217,0.7663008570671082,0.01606069877743721,-0.8336092233657837,79,148,-107.07051661,616,0.0004654877939577474,,
,49899,50000,-2.7174839973449707,1.5013625621795654,0.016599876806139946,0.3000003695487976,,,,,0.0004654877939577474,-108.03649135356537,693.6
