rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
62.75,150,251,-3.1864283084869385,1.8497450351715088,0.5476351976394653,-3.5836167335510254,120,4,-110.00408725,2,0.00415243133952385,,
217.125,1636,1737,-1.4203685522079468,20.39361572265625,0.018530521541833878,-13.121285438537598,80,8,-118.770075125,21,0.00415243133952385,,
258.8333333333333,3005,3106,-3.1060986518859863,0.8109890222549438,0.008446114137768745,-0.11973701417446136,78,12,-119.48616275,39,0.00415243133952385,,
219.6875,3414,3515,-3.1611979007720947,0.9314427375793457,0.009184714406728745,-9.224615097045898,78,16,-118.022689375,44,0.00415243133952385,,
191.65,3732,3833,-3.7320613861083984,0.3898980915546417,0.013801070861518383,-2.387752056121826,78,20,-116.53298190000001,48,0.00415243133952385,,
169.70833333333334,3972,4073,-3.764802932739258,6.896955490112305,0.010893573053181171,-4.32596492767334,78,24,-114.36859558333333,51,0.00415243133952385,,
156.35714285714286,4277,4378,-3.8849375247955322,6.034623146057129,0.012335756793618202,6.816555976867676,78,28,-113.08066192857143,56,0.00415243133952385,,
179.46875,5642,5743,-4.14611291885376,17.25051498413086,0.009570427238941193,5.469873428344727,77,32,-113.6851291875,73,0.00415243133952385,,
166.58333333333334,5896,5997,-4.183326721191406,3.6795568466186523,0.007139310240745544,-0.7611364126205444,77,36,-112.33091625000002,77,0.00415243133952385,,
155.825,6132,6233,-5.713047027587891,1.8960462808609009,0.007963313721120358,0.11975294351577759,77,40,-111.175024025,80,0.00415243133952385,,
146.75,6356,6457,-4.5422444343566895,3.022470712661743,0.014311564154922962,0.22111813724040985,77,44,-110.51500711363634,83,0.00415243133952385,,
139.60416666666666,6600,6701,-5.272085189819336,3.2661633491516113,0.01608307659626007,-0.8964442014694214,77,48,-109.64752854166666,86,0.00415243133952385,,
133.19230769230768,6825,6926,-4.78611946105957,3.6210358142852783,0.017788205295801163,0.48358315229415894,77,52,-108.92807709615386,89,0.00415243133952385,,
128.41071428571428,7090,7191,-5.59484338760376,1.012723684310913,0.018141642212867737,-0.8751906752586365,77,56,-108.43992942857143,92,0.00415243133952385,,
125.03333333333333,7401,7502,-3.6695749759674072,1.4042788743972778,0.017098456621170044,1.8482661247253418,77,60,-108.7101689666667,96,0.00415243133952385,,
120.75,7627,7728,-4.439334869384766,8.520357131958008,0.016506444662809372,-1.9328062534332275,77,64,-108.937324625,99,0.00415243133952385,,
140.88235294117646,9479,9580,-3.7158472537994385,1.049360990524292,0.01633639633655548,-0.6975973844528198,77,68,-108.81603286764707,123,0.00415243133952385,,
,9899,10000,-3.205099582672119,1.1579480171203613,0.014005599543452263,0.450124591588974,,,,,0.00415243133952385,-102.19203808831517,111.4
