rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
456.25,1724,1825,-97.99563598632812,1.92850661277771,0.8120957016944885,-1.3321536779403687,82,4,-108.18691825,22,0.00012194603642622926,,
268.625,2048,2149,-109.93003845214844,3.449003219604492,0.7806874513626099,-1.6002113819122314,81,8,-104.0778575,26,0.00012194603642622926,,
337.4166666666667,3948,4049,-151.46961975097656,9.14387035369873,0.624937891960144,-2.7018232345581055,79,12,-102.60796616666669,51,0.00012194603642622926,,
405.625,6389,6490,-174.30709838867188,8.563016891479492,0.46875542402267456,-4.12925910949707,78,16,-107.325681125,82,0.00012194603642622926,,
342.25,6744,6845,-170.928466796875,15.43653678894043,0.44933924078941345,-4.066109657287598,78,20,-105.8391819,86,0.00012194603642622926,,
297.75,7045,7146,-169.64959716796875,17.31519889831543,0.43375924229621887,-4.284748077392578,78,24,-107.17889266666667,90,0.00012194603642622926,,
274.7857142857143,7593,7694,-160.21173095703125,43.400360107421875,0.4082619845867157,-3.792457103729248,78,28,-108.96425924999998,97,0.00012194603642622926,,
261.59375,8270,8371,-165.8426513671875,38.225887298583984,0.3823174834251404,-2.934239387512207,78,32,-111.034915375,106,0.00012194603642622926,,
245.52777777777777,8738,8839,-177.98382568359375,44.734832763671875,0.36669662594795227,-2.8868041038513184,78,36,-112.12740080555555,112,0.00012194603642622926,,
,9899,10000,-173.51608276367188,28.09952163696289,0.32520797848701477,-3.7704405784606934,,,,,0.00012194603642622926,-95.21968561103567,1600.0
