rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
843.5,3273,3374,-9.343790054321289,0.21334803104400635,0.9545719027519226,-0.3127012252807617,79,4,-98.74292625,42,1.4192501425584972e-05,,
468.125,3644,3745,-10.01080322265625,0.23539099097251892,0.9495581388473511,-0.3485282063484192,78,8,-105.91106199999999,47,1.4192501425584972e-05,,
596.5833333333334,7058,7159,-16.416353225708008,0.3315589427947998,0.9046614170074463,-0.6746735572814941,78,12,-102.97560308333334,91,1.4192501425584972e-05,,
,9899,10000,-21.632139205932617,24.702621459960938,0.8689292669296265,-0.9409356117248535,,,,,1.4192501425584972e-05,-111.31391882824246,80.0
657.25,10415,10516,-22.4711971282959,0.3629130721092224,0.8625907301902771,-0.9880523681640625,77,16,-101.2768113125,135,1.4192501425584972e-05,,
536.9,10637,10738,-23.00493621826172,0.3228892683982849,0.8598763346672058,-1.0137033462524414,77,20,-103.34850139999999,137,1.4192501425584972e-05,,
460.75,10957,11058,-23.327999114990234,0.3616986870765686,0.8559793829917908,-1.0430259704589844,77,24,-105.63591183333334,142,1.4192501425584972e-05,,
569.1428571428571,15835,15936,-31.669918060302734,0.49403509497642517,0.7987325191497803,-1.5056593418121338,77,28,-103.57304628571428,205,1.4192501425584972e-05,,
554.40625,17640,17741,-34.295684814453125,0.49916332960128784,0.7785460948944092,-1.6755874156951904,77,32,-103.2180966875,228,1.4192501425584972e-05,,
543.5833333333334,19468,19569,-36.75562286376953,0.5307552814483643,0.7586186528205872,-1.8424279689788818,77,36,-103.73233683333333,252,1.4192501425584972e-05,,
,19899,20000,-37.19234848022461,0.47318369150161743,0.7539964914321899,-1.8825316429138184,,,,,1.4192501425584972e-05,-113.50595935517921,153.6
