rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,eval/mean_reward,eval/mean_ep_length
852.5,3309,3410,-174.13246154785156,3.7810845375061035,0.5281510353088379,-3.955301284790039,80,4,-102.30946250000001,42,0.0001965450924118268,,
873.5,6887,6988,-176.8760223388672,5.864236354827881,0.2716512382030487,-6.64541482925415,79,8,-99.774717625,87,0.0001965450924118268,,
628.5833333333334,7442,7543,-169.29930114746094,49.986454010009766,0.2457398772239685,-6.045108795166016,79,12,-107.03048416666667,94,0.0001965450924118268,,
494.0625,7804,7905,-162.7566375732422,53.1860237121582,0.23096227645874023,-6.495873928070068,79,16,-109.89138650000001,99,0.0001965450924118268,,
407.95,8058,8159,-157.21795654296875,41.328643798828125,0.22093769907951355,-5.814952850341797,79,20,-110.6847035,102,0.0001965450924118268,,
352.875,8368,8469,-148.668212890625,24.712846755981445,0.2092062085866928,-6.065577507019043,79,24,-111.62333329166667,106,0.0001965450924118268,,
310.67857142857144,8598,8699,-144.80699157714844,55.02427673339844,0.20117369294166565,-5.925189018249512,79,28,-112.64495857142859,109,0.0001965450924118268,,
,9899,10000,-131.8641357421875,23.890451431274414,0.1628686636686325,-5.927797794342041,,,,,0.0001965450924118268,-56.737498515646436,1600.0
374.65625,11888,11989,-114.21307373046875,38.01618194580078,0.11837414652109146,-4.152409553527832,74,32,-112.632886,160,0.0001965450924118268,,
341.05555555555554,12177,12278,-115.25838470458984,15.79178237915039,0.11329301446676254,-4.302691459655762,74,36,-112.68008666666667,164,0.0001965450924118268,,
312.75,12409,12510,-110.84181213378906,14.146516799926758,0.1089930459856987,-4.437267303466797,74,40,-112.070018025,167,0.0001965450924118268,,
289.1136363636364,12620,12721,-108.65199279785156,10.252731323242188,0.10526906698942184,-4.4099884033203125,74,44,-110.98664570454544,169,0.0001965450924118268,,
398.3541666666667,19020,19121,-42.71516799926758,1.6029846668243408,0.032530903816223145,-6.432262420654297,76,48,-110.97388454166666,251,0.0001965450924118268,,
,19899,20000,-36.959415435791016,4.622633934020996,0.029445506632328033,0.27815866470336914,,,,,0.0001965450924118268,-109.08809792883694,45.8
471.0769230769231,24395,24496,-27.728458404541016,1.3094747066497803,0.023853573948144913,-0.23125052452087402,76,52,-112.35523871153845,320,0.0001965450924118268,,
443.125,24714,24815,-25.207578659057617,1.3229457139968872,0.023507598787546158,-0.6291126012802124,76,56,-112.39804628571429,324,0.0001965450924118268,,
471.96666666666664,28217,28318,-6.801026344299316,0.7538434267044067,0.010977844707667828,-6.018457412719727,76,60,-111.95961243333335,369,0.0001965450924118268,,
,29899,30000,-2.37980055809021,0.9443718194961548,0.009688903577625751,-1.1004773378372192,,,,,0.0001965450924118268,-106.37077343668788,61.0
471.71875,30089,30190,-3.309966564178467,1.1590909957885742,0.009487698785960674,0.8282864689826965,76,64,-111.98875864062501,393,0.0001965450924118268,,
501.20588235294116,33981,34082,-2.3676812648773193,1.0163424015045166,0.011465854942798615,3.758774757385254,76,68,-111.20956000000002,443,0.0001965450924118268,,
538.3472222222222,38660,38761,0.6934625506401062,1.170379400253296,0.009482777677476406,0.2509419918060303,77,72,-111.0622635,503,0.0001965450924118268,,
,39899,40000,1.2997055053710938,1.2400054931640625,0.00899428129196167,-1.417292833328247,,,,,0.0001965450924118268,-92.12979808526579,1600.0
536.421052631579,40667,40768,1.9589914083480835,0.32513052225112915,0.008631289936602116,-3.0504040718078613,75,76,-111.24346834210526,537,0.0001965450924118268,,
551.8375,44046,44147,2.73186993598938,0.4380025863647461,0.00899987481534481,1.7613296508789062,75,80,-111.15431985000001,580,0.0001965450924118268,,
,49899,50000,3.901580333709717,0.4246377944946289,0.008539755828678608,-0.46117955446243286,,,,,0.0001965450924118268,94.03047818541526,1600.0
